,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19,fatal_19_mis,lost_days_19_mis,restricted_mis,recordable_mis,fatal_18_mis,fatal_17_mis
4531,4532,> $1M,,na,na,na,na,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,na,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4532,4533,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4533,4534,> $1M,Division 10 - Specialties,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41595.0,45900.0,0.77,0.75,no,no,na,yes,yes,no,yes,no,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
4534,4535,> $1M,Division 11 - Equipment,yes,no,na,yes,yes,yes,yes,yes,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,18940.0,106578.0,0.78,0.72,yes,yes,yes,yes,yes,no,no,yes,no,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,1,1,1,1,1,1
4535,4536,> $1M,,yes,yes,na,no,na,na,yes,yes,,,,,,,,,,,,,no,na,na,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4536,4537,$500K or less,Division 4 - Masonry,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,,,,,no,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4537,4538,> $1M,,yes,no,no,no,yes,no,yes,yes,,,,,,,,,,,,,no,no,no,no,yes,yes,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
4538,4539,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787742.0,792222.0,0.52,0.55,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4539,4540,> $1M,,yes,yes,yes,yes,na,no,no,no,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4540,4541,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4541,4542,> $1M,Environmental Assessment,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,0.0,0.0,14.0,,3.0,,1515442.0,,0.82,,no,na,na,,yes,yes,yes,no,no,,,,,1.0,,,,,,0,0,0,0,0,1
4542,4543,> $1M,,na,na,na,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34666.0,34276.0,1.0,1.0,na,na,na,na,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4543,4544,> $1M,,yes,yes,no,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,2.0,181.0,7.0,5.0,288078.0,416066.0,0.96,1.09,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,8.0,118.0,8.0,2.0,2.0,7.0,,,,1,1,1,1,1,1
4544,4545,> $1M,Division 13 - Special Construction,yes,no,no,yes,yes,yes,yes,yes,0.0,,0.0,0.0,1.0,,1.0,,235262.0,,0.64,,yes,yes,na,na,yes,yes,yes,yes,no,,,,,1.0,,,,,,0,0,0,0,0,1
4545,4546,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4546,4547,> $1M,Temporary Scaffolding and Platforms,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4547,4548,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,108752.0,111839.0,0.83,0.78,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,0.0,2.0,,,,,0,0,0,0,1,1
4548,4549,> $500k to $1M,,yes,yes,no,yes,yes,na,yes,no,,,,,,,,,,,,,no,na,na,no,no,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4549,4550,> $1M,,yes,no,yes,no,yes,yes,yes,yes,,,,,,,,,,,,,no,no,no,no,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4550,4551,> $1M,"Division 6 - Wood, Plastics, and Composites",yes,yes,no,no,yes,no,yes,yes,,,,,,,,,,,,,no,no,na,no,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4551,4552,> $1M,Custodial and Janitorial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,0,0,0,0,0,0
4552,4553,> $1M,,yes,no,no,na,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,no,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4553,4554,> $1M,,yes,yes,no,yes,yes,yes,yes,no,,,,,,,,,,,,,no,no,na,yes,yes,no,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
4554,4555,$500K or less,,yes,no,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4555,4556,$500K or less,,yes,no,no,no,na,no,no,yes,,,,,,,,,,,,,no,no,no,yes,yes,no,no,yes,no,,,,,,,,,,,0,0,0,0,0,0
4556,4557,> $1M,,yes,na,na,na,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31893.0,45173.0,1.02,1.0,na,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4557,4558,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,24.0,24.0,21.0,0.0,7.0,2.0,237640.0,316064.0,1.19,0.94,na,yes,na,na,yes,no,yes,no,no,0.0,41.0,25.0,6.0,7.0,1.0,3.0,,,,1,1,1,1,1,1
4558,4559,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,on,,on,on,on,,on,,on,,on,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,on,,,,,,0,0,0,0,0,1
4559,4560,> $1M,Flooring,yes,yes,na,na,yes,na,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,33307.25,,1.3,,yes,yes,na,yes,yes,yes,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
4560,4561,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,13.0,0.0,4.0,1.0,71984.0,24278.0,0.71,0.72,na,na,na,na,yes,yes,yes,yes,no,0.0,0.0,3.0,1.0,2.0,0.0,1.0,,,,1,1,1,1,1,1
4561,4562,> $1M,,yes,no,no,no,na,no,no,yes,0.0,,0.0,0.0,10.0,,1.0,,55375.0,,0.85,,no,no,na,no,yes,no,yes,yes,no,,,,,1.0,,,,,,0,0,0,0,0,1
4562,4563,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4563,4564,> $1M,,yes,yes,na,yes,na,yes,yes,no,,,,,,,,,,,,,na,na,na,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4564,4565,> $1M,General Contractor - Heavy/Highway,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,784.0,784.0,181.0,43.0,31.0,21.0,1714111.0,1473816.0,0.79,0.72,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,896.0,80.0,27.0,26.0,17.0,26.0,,,,1,1,1,1,1,1
4565,4566,> $1M,Finish Carpentry,yes,yes,na,yes,yes,yes,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4566,4567,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,1.0,1.0,0.0,20.0,4.0,5.0,135227.0,150558.0,0.94,0.84,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,1.0,104.0,5.0,1.0,1.0,4.0,,,,1,1,1,1,1,1
4567,4568,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4568,4569,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,na,yes,yes,no,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
4569,4570,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4570,4571,> $1M,,yes,yes,no,yes,na,no,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4571,4572,> $1M,,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
4572,4573,> $1M,,yes,yes,no,yes,no,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
4573,4574,$500K or less,,yes,no,no,no,yes,no,yes,yes,,,,,,,,,,,,,no,no,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4574,4575,> $1M,Division 3 - Concrete,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107966.0,70799.0,1.39,0.82,na,na,na,yes,yes,yes,yes,yes,no,0.0,80.0,135.0,4.0,0.0,0.0,4.0,,,,1,1,1,1,1,1
4575,4576,> $1M,,yes,no,no,yes,na,no,yes,yes,,,,,,,,,,,,,no,no,no,yes,no,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4576,4577,> $1M,,yes,no,no,no,no,no,yes,yes,,,,,,,,,,,,,no,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4577,4578,> $1M,Refractory Masonry,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1472990.0,1687859.0,0.57,0.65,yes,na,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4578,4579,$500K or less,,no,no,no,no,na,no,no,no,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4579,4580,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
4580,4581,> $1M,Division 13 - Special Construction,yes,na,yes,na,na,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25603.0,22247.0,0.93,0.86,yes,na,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4581,4582,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10722.0,13766.0,1.0,1.0,na,na,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4582,4583,> $500k to $1M,Low-Voltage Electrical Distribution,yes,na,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6180.0,17894.0,1.0,1.0,na,na,na,yes,yes,yes,no,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
4583,4584,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4584,4585,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4585,4586,> $1M,,yes,no,yes,no,yes,yes,no,yes,,,,,,,,,,,,,no,no,no,yes,yes,yes,yes,no,yes,,,,,,,,,,,0,0,0,0,0,0
4586,4587,> $1M,,na,na,na,na,na,na,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44376.0,48383.0,1.0,1.0,na,na,na,na,no,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4587,4588,> $500k to $1M,,yes,yes,no,yes,no,no,yes,yes,,,,,,,,,,,,,no,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4588,4589,> $1M,,yes,yes,yes,no,na,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,yes,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4589,4590,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4590,4591,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4591,4592,> $1M,,yes,na,yes,na,no,yes,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4592,4593,> $1M,Division 3 - Concrete,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,192147.0,on,0.715,0.736,na,yes,na,yes,yes,no,yes,yes,no,0.0,10.0,437.0,3.0,1.0,0.0,3.0,,,,1,1,1,1,1,1
4593,4594,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4594,4595,$500K or less,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,yes,na,yes,no,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4595,4596,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4596,4597,> $1M,,yes,no,yes,no,yes,no,no,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28080.0,28080.0,0.66,0.63,no,no,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4597,4598,> $1M,,yes,yes,no,yes,yes,no,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,27031.0,,0.81,,no,yes,yes,yes,no,no,no,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
4598,4599,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,no,yes,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4599,4600,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,728.0,728.0,60.0,290.0,29.0,21.0,1157478.0,1156585.0,0.94,1.01,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,658.0,157.0,20.0,22.0,11.0,19.0,,,,1,1,1,1,1,1
4600,4601,> $1M,Suppliers/Manufacturers,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,324.0,324.0,275.0,28.0,43.0,27.0,12718679.0,12587938.0,0.51,0.53,yes,yes,na,yes,yes,yes,yes,yes,yes,0.0,887.0,250.0,32.0,20.0,13.0,21.0,,,,1,1,1,1,1,1
4601,4602,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4602,4603,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,598.0,598.0,47.0,,20.0,,3242248.0,,0.54,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,10.0,,,,,,0,0,0,0,0,1
4603,4604,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4604,4605,> $1M,,yes,yes,na,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29321.0,82271.0,0.91,0.9,na,na,yes,yes,yes,yes,no,yes,no,,,,,0.0,0.0,,,,,0,0,0,0,1,1
4605,4606,> $1M,,yes,yes,yes,yes,no,yes,yes,no,0.0,,0.0,0.0,443.0,,4.0,,167839.0,,0.91,,no,no,yes,yes,no,no,no,no,no,,,,,3.0,,,,,,0,0,0,0,0,1
4606,4607,$500K or less,,yes,yes,yes,no,na,no,yes,yes,,,,,,,,,,,,,yes,yes,na,yes,yes,yes,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4607,4608,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,no,no,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4608,4609,> $1M,,yes,yes,no,yes,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,yes,yes,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4609,4610,$500K or less,,yes,yes,no,no,no,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,no,yes,no,,,,,,,,,,,0,0,0,0,0,0
4610,4611,> $1M,Division 13 - Special Construction,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,81.0,81.0,0.0,0.0,3.0,2.0,269380.0,272795.0,0.65,0.65,yes,no,na,na,yes,yes,no,no,no,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,,,1,1,1,1,1,1
4611,4612,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4612,4613,> $1M,General Contractor,no,no,no,no,na,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4613,4614,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4614,4615,> $1M,,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4615,4616,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,7.0,7.0,24.0,,3.0,,266942.0,,0.89,,na,na,no,na,yes,no,yes,yes,yes,,,,,3.0,,,,,,0,0,0,0,0,1
4616,4617,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,yes,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4617,4618,> $1M,,yes,na,na,na,yes,na,yes,yes,,,,,,,,,,,,,na,na,na,na,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4618,4619,> $1M,,yes,yes,yes,no,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77590.0,78225.0,0.7,0.71,no,no,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4619,4620,> $1M,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4620,4621,> $1M,Division 21 - Fire Suppression,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,96.0,96.0,135.0,67.0,4.0,2.0,741491.0,626704.0,0.41,0.4,yes,yes,yes,yes,yes,yes,yes,no,no,0.0,0.0,0.0,2.0,2.0,1.0,0.0,,,,1,1,1,1,1,1
4621,4622,> $1M,Membrane Roofing,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,179923.0,218995.0,0.65,0.66,yes,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
4622,4623,> $1M,,yes,yes,na,yes,yes,na,yes,no,,,,,,,,,,,,,na,na,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4623,4624,> $1M,,yes,no,na,no,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215000.0,156000.0,0.91,0.87,na,no,na,yes,yes,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4624,4625,> $1M,,na,na,na,na,yes,na,yes,yes,0.0,on,80.0,80.0,80.0,on,1.0,on,52227.0,on,1.74,on,na,na,yes,yes,yes,no,yes,yes,no,,,,,1.0,on,,,,,0,0,0,0,1,1
4625,4626,> $1M,Telephone Specialties,yes,no,no,yes,na,no,yes,yes,,,,,,,,,,,,,no,no,yes,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4626,4627,> $1M,,yes,yes,no,yes,yes,no,yes,yes,,,,,,,,,,,,,no,no,no,yes,yes,yes,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
4627,4628,> $1M,,yes,yes,yes,yes,na,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4628,4629,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,no,no,,,,,,,,,,,0,0,0,0,0,0
4629,4630,> $1M,Temporary Elevators,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4630,4631,$500K or less,,yes,na,no,no,yes,na,yes,yes,,,,,,,,,,,,,na,na,yes,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4631,4632,> $1M,,yes,no,no,no,no,no,no,no,,,,,,,,,,,,,yes,no,no,yes,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4632,4633,> $1M,Division 10 - Specialties,yes,yes,no,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145224.0,154375.0,0.98,1.14,yes,yes,no,yes,yes,no,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4633,4634,> $1M,,yes,yes,no,yes,na,no,yes,yes,,,,,,,,,,,,,no,no,no,yes,yes,no,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4634,4635,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4635,4636,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4636,4637,> $1M,,yes,yes,no,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,299.0,0.0,2.0,1.0,47357.0,42851.0,0.99,1.11,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,1,1,1,1,1,1
4637,4638,> $1M,,no,no,no,yes,yes,no,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,29120.0,,0.83,,no,yes,na,yes,yes,yes,yes,yes,no,,,,,0.0,,,,,,0,0,0,0,0,1
4638,4639,$500K or less,,yes,yes,no,no,no,na,yes,no,,,,,,,,,,,,,no,no,no,yes,no,no,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
4639,4640,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,263955.0,453945.0,0.72,0.9,yes,yes,na,yes,yes,yes,yes,no,no,0.0,0.0,10.0,2.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
4640,4641,> $1M,Siding,yes,yes,no,yes,no,no,yes,yes,,,,,,,,,,,,,yes,yes,no,yes,yes,no,no,no,yes,,,,,,,,,,,0,0,0,0,0,0
4641,4642,> $1M,Temporary Barriers and Enclosures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
4642,4643,$500K or less,,no,no,no,no,yes,no,yes,no,,,,,,,,,,,,,no,no,no,no,no,no,no,no,no,,,,,,,,,,,0,0,0,0,0,0
4643,4644,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,,0.0,0.0,0.0,,0.0,,89440.0,,0.96,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,0.0,,,,,,0,0,0,0,0,1
4644,4645,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,185.0,0.0,2.0,160566.0,162190.0,1.36,1.16,na,na,na,yes,yes,yes,yes,yes,yes,,,,,0.0,2.0,,,,,0,0,0,0,1,1
4645,4646,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,0,0,0,0,0,0
4646,4647,> $1M,,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
4647,4648,> $1M,Division 22 - Plumbing,yes,no,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,168943.0,172812.0,1.26,1.16,yes,no,yes,yes,yes,yes,yes,no,no,,,,,0.0,1.0,,,,,0,0,0,0,1,1
4648,4649,> $1M,Division 27 - Communications,yes,no,yes,no,na,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,no,no,yes,yes,yes,no,yes,no,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
4649,4650,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,110.0,1.0,3.0,6.0,825699.0,877061.0,0.58,0.59,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,,,1,1,1,1,1,1
4650,4651,> $1M,,yes,no,yes,yes,yes,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,0,0,0,0,0,0
4651,4652,> $1M,Other Waste Collection,yes,no,no,no,na,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74090.0,68569.0,0.68,0.69,yes,no,no,yes,yes,no,no,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
4652,4653,> $1M,Division 3 - Concrete,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,916.0,916.0,1102.0,1147.0,55.0,50.0,1647020.0,1664827.0,0.73,0.66,yes,yes,na,yes,yes,yes,yes,yes,yes,0.0,360.0,256.0,19.0,45.0,37.0,14.0,,,,1,1,1,1,1,1
4653,4654,> $1M,General Contractor,yes,yes,no,yes,no,no,yes,yes,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,,0,0,0,0,0,0
4654,4655,> $1M,Division 21 - Fire Suppression,yes,yes,no,yes,na,yes,,yes,0.0,3.0,563.0,563.0,755.0,1136.0,120.0,99.0,20934634.0,18107834.0,0.57,0.52,yes,no,no,yes,yes,no,yes,yes,no,,,,,40.0,24.0,,,,,0,0,0,0,1,1
